,Lat,Lon,Base,Hour,KMEANS5_labels,AGGC_label,Day,KMEANS_label,DBSCAN_label
3932,40.7376,-74.0039,3,22,2,0,1,4,0
3933,40.7748,-73.991,2,9,7,2,0,7,0
3934,40.7277,-73.9427,2,16,7,0,6,5,0
3936,40.7394,-74.0014,1,7,2,0,1,4,0
3937,40.752,-73.9752,2,17,7,2,2,7,0
3938,40.7633,-73.9593,1,20,1,2,1,2,0
3939,40.7381,-74.0039,2,21,2,0,6,4,0
3940,40.7524,-73.9669,3,19,7,2,1,7,0
3941,40.7704,-73.9932,1,10,7,2,1,7,0
3942,40.7286,-73.9574,1,2,7,0,6,5,0
3943,40.7378,-73.9797,0,13,7,0,0,1,0
3944,40.7642,-73.9735,3,13,7,2,6,7,0
3945,40.729,-73.9973,2,19,2,0,2,1,0
3946,40.7316,-74.003,3,0,2,0,6,3,0
3947,40.7265,-74.0023,2,20,2,0,0,3,0
3948,40.733,-73.9959,2,10,2,0,2,1,0
3949,40.7636,-73.9965,2,16,7,2,0,4,0
3950,40.7568,-73.9669,1,12,7,2,2,7,0
3951,40.732,-73.9584,2,5,7,0,2,5,0
3952,40.7237,-73.9982,0,9,2,0,3,3,0
3953,40.7126,-74.0392,2,8,2,0,2,3,0
3954,40.6895,-73.9786,1,9,0,0,2,0,0
3955,40.7605,-73.98,1,14,7,2,0,7,0
3956,40.7747,-73.9631,3,2,1,2,0,2,0
3957,40.7358,-74.0007,3,0,2,0,5,4,0
3958,40.7114,-73.9641,1,6,0,0,1,5,0
3959,40.7275,-73.9833,3,6,2,0,6,1,0
3960,40.7142,-74.0148,2,19,2,0,1,3,0
3961,40.7692,-73.9692,3,17,7,2,1,7,0
3962,40.7453,-73.9826,2,12,7,2,1,4,0
3963,40.7746,-73.9641,0,10,1,2,3,2,0
3964,40.7602,-73.9722,3,16,7,2,0,7,0
3965,40.7299,-73.9808,1,22,2,0,0,1,0
3966,40.7572,-73.9605,1,20,7,2,3,2,0
3967,40.7078,-74.0018,2,17,2,0,5,3,0
3968,40.7601,-73.981,1,1,7,2,2,7,0
3970,40.7571,-73.9855,2,16,7,2,3,7,0
3971,40.741,-74.0012,0,22,2,0,2,4,0
3972,40.7324,-73.9963,3,12,2,0,4,1,0
3973,40.7489,-73.9738,3,18,7,2,3,7,0
3974,40.7513,-74.0067,3,15,2,0,4,4,0
3975,40.7198,-73.9943,1,1,2,0,6,1,0
3976,40.7748,-73.991,1,19,7,2,6,7,0
3977,40.7425,-73.9993,3,19,2,0,5,4,0
3978,40.7726,-73.9532,1,8,1,2,4,2,0
3979,40.7385,-73.9856,1,17,7,2,4,1,0
3981,40.7436,-73.9883,2,16,7,2,3,4,0
3983,40.7184,-73.9938,2,15,2,0,5,1,0
3984,40.7273,-73.9919,2,4,2,0,6,1,0
3985,40.7585,-73.9658,3,14,7,2,4,7,0
3987,40.7608,-73.9748,3,17,7,2,1,7,0
3988,40.7323,-73.995,2,13,2,0,4,1,0
3989,40.7343,-74.0031,1,19,2,0,0,4,0
3990,40.7399,-73.995,1,13,2,2,3,4,0
3991,40.7702,-73.9553,3,6,1,2,2,2,0
3992,40.7617,-73.9819,3,18,7,2,4,7,0
3993,40.7137,-74.0119,2,17,2,0,4,3,0
3994,40.777,-73.9519,1,7,1,2,3,2,0
3995,40.6934,-73.9872,3,15,0,0,3,0,0
3996,40.7706,-73.9919,3,15,7,2,6,7,0
3997,40.7541,-73.9739,3,17,7,2,2,7,0
3998,40.7412,-73.977,2,15,7,2,5,1,0
3999,40.7822,-73.9814,2,19,1,2,3,7,0
4000,40.7606,-73.9802,2,15,7,2,4,7,0
4002,40.7539,-73.9743,3,20,7,2,2,7,0
4003,40.7409,-73.9917,2,4,2,2,6,4,0
4004,40.7282,-73.9814,1,22,2,0,6,1,0
4005,40.7659,-73.9828,1,20,7,2,1,7,0
4006,40.7192,-73.9998,1,22,2,0,1,3,0
4007,40.792,-73.9772,1,10,1,2,5,6,0
4008,40.7921,-73.9773,3,7,1,2,0,6,0
4009,40.7265,-74.01,3,0,2,0,5,3,0
4010,40.7309,-74.001,1,1,2,0,6,1,0
4011,40.8233,-73.9504,3,7,1,2,6,6,0
4012,40.659,-73.9922,2,17,0,0,3,0,0
4013,40.7784,-73.9781,1,16,1,2,2,7,0
4014,40.6654,-73.9518,1,7,0,0,3,0,0
4015,40.7202,-73.9576,2,4,0,0,5,5,0
4016,40.7526,-73.9728,1,15,7,2,0,7,0
4017,40.7314,-73.9969,1,22,2,0,3,1,0
4018,40.6739,-73.9727,3,7,0,0,4,0,0
4019,40.7301,-74.0005,2,2,2,0,5,1,0
4021,40.7362,-73.9921,1,18,2,2,1,1,0
4022,40.7201,-74.0101,0,16,2,0,6,3,0
4023,40.7399,-73.9846,4,9,7,2,4,1,0
4024,40.72,-74.0051,2,16,2,0,2,3,0
4025,40.7785,-73.9814,3,6,7,2,1,7,0
4026,40.7592,-73.9746,3,16,7,2,4,7,0
4027,40.7375,-73.98,3,5,7,0,1,1,0
4028,40.716,-74.012,2,18,2,0,1,3,0
4029,40.6806,-73.9534,3,16,0,0,2,0,0
4030,40.7259,-74.0011,1,15,2,0,4,3,0
4031,40.7021,-73.9828,3,6,0,0,2,0,0
4032,40.7323,-73.9924,0,23,2,0,3,1,0
4033,40.7263,-73.9917,1,22,2,0,2,1,0
4035,40.7655,-73.9576,3,11,1,2,0,2,0
4036,40.7223,-74.0112,3,9,2,0,3,3,0
4037,40.6847,-73.9682,3,8,0,0,0,0,0
4038,40.7332,-74.0029,3,16,2,0,1,4,0
4039,40.764,-73.9759,3,18,7,2,2,7,0
4040,40.7241,-73.9825,1,18,2,0,4,1,0
4041,40.7445,-73.9968,2,0,2,0,2,4,0
4042,40.7226,-73.9915,2,19,2,0,2,1,0
4043,40.7927,-73.9649,3,5,1,2,0,6,0
4045,40.7754,-73.9635,1,7,1,2,3,2,0
4046,40.7638,-73.9565,2,18,1,2,3,2,0
4047,40.7639,-73.976,1,22,7,2,5,7,0
4048,40.7714,-73.9565,3,19,1,2,4,2,0
4049,40.7303,-74.0046,0,18,2,0,3,3,0
4051,40.7499,-73.9914,1,8,7,2,0,4,0
4052,40.6954,-73.9365,2,0,0,0,5,5,0
4053,40.7651,-73.9787,1,9,7,2,4,7,0
4055,40.7314,-74.008,1,19,2,0,0,3,0
4056,40.7654,-73.9642,2,20,7,2,2,2,0
4057,40.7657,-73.9819,3,16,7,2,2,7,0
4058,40.7595,-73.9721,1,19,7,2,4,7,0
4059,40.7292,-73.9795,3,1,2,0,5,1,0
4060,40.7555,-73.9754,3,13,7,2,0,7,0
4061,40.7628,-73.9617,1,18,7,2,1,2,0
4062,40.7218,-73.9945,3,16,2,0,3,1,0
4063,40.737,-73.9939,0,15,2,2,4,4,0
4064,40.7809,-73.9534,3,19,1,2,0,2,0
4066,40.7365,-73.9885,1,17,2,2,2,1,0
4067,40.7194,-74.0103,2,19,2,0,1,3,0
4068,40.735,-73.991,1,22,2,0,3,1,0
4069,40.753,-73.9795,1,20,7,2,3,7,0
4070,40.6813,-73.9785,2,22,0,0,4,0,0
4071,40.6994,-73.9282,1,0,0,0,0,5,0
4073,40.7106,-74.0074,1,9,2,0,0,3,0
4074,40.7546,-73.9768,2,15,7,2,4,7,0
4075,40.7077,-74.0043,1,19,2,0,4,3,0
4076,40.709,-74.009,1,11,2,0,4,3,0
4077,40.7794,-73.9834,1,8,7,2,2,7,0
4078,40.7581,-73.9845,2,18,7,2,3,7,0
4079,40.736,-74.0051,3,9,2,0,4,4,0
4080,40.7415,-74.0046,3,20,2,0,0,4,0
4081,40.7675,-73.9846,3,9,7,2,6,7,0
4082,40.754,-73.9862,3,11,7,2,3,7,0
4083,40.7321,-73.9942,1,7,2,0,4,1,0
4084,40.7564,-73.9819,1,10,7,2,2,7,0
4085,40.6763,-73.9803,1,2,0,0,6,0,0
4086,40.7824,-73.9805,1,9,1,2,1,7,0
4087,40.7388,-73.9801,3,14,7,2,6,1,0
4088,40.7733,-73.9806,1,17,7,2,4,7,0
4089,40.7545,-73.9874,3,17,7,2,0,7,0
4090,40.7261,-73.996,1,14,2,0,2,1,0
4091,40.7643,-73.9735,2,19,7,2,4,7,0
4092,40.7779,-73.9758,3,14,1,2,0,7,0
4093,40.7562,-73.985,2,9,7,2,4,7,0
4095,40.7636,-73.9993,0,15,7,2,6,4,0
4097,40.7218,-73.9901,1,21,2,0,4,1,0
4098,40.7726,-73.9897,1,7,7,2,0,7,0
4099,40.7721,-73.9827,3,21,7,2,5,7,0
4100,40.7906,-73.9756,1,9,1,2,6,6,0
4101,40.7612,-73.9756,2,21,7,2,3,7,0
4102,40.7426,-74.0042,1,13,2,0,4,4,0
4103,40.7207,-74.0008,3,17,2,0,2,3,0
4104,40.7758,-73.9441,2,18,1,2,4,2,0
4105,40.7396,-74.0025,3,21,2,0,2,4,0
4106,40.7457,-73.9915,3,16,7,2,0,4,0
4107,40.7643,-73.9585,1,8,1,2,4,2,0
4108,40.7453,-73.9768,1,7,7,2,3,7,0
4109,40.7209,-73.9879,3,11,2,0,6,1,0
4110,40.7567,-73.9786,1,14,7,2,1,7,0
4111,40.6686,-73.9781,3,7,0,0,5,0,0
4112,40.7416,-73.9891,0,20,7,2,3,4,0
4113,40.7453,-73.9911,1,13,7,2,4,4,0
4114,40.6877,-73.9956,2,21,0,0,5,0,0
4115,40.736,-73.9876,1,16,2,2,3,1,0
4116,40.7581,-73.9923,3,19,7,2,3,4,0
4117,40.7709,-73.9634,1,17,1,2,3,2,0
4118,40.7578,-73.9762,1,18,7,2,0,7,0
4119,40.7431,-74.0072,3,21,2,0,2,4,0
4120,40.7322,-74.0002,2,23,2,0,3,1,0
4121,40.7444,-73.9853,1,16,7,2,5,4,0
4122,40.737,-73.9888,3,16,2,2,4,1,0
4123,40.7455,-73.9887,1,18,7,2,4,4,0
4124,40.7713,-73.9502,1,13,1,2,1,2,0
4125,40.7288,-74.0053,3,22,2,0,2,3,0
4126,40.7873,-73.9699,1,7,1,2,0,6,0
4129,40.6628,-73.9436,1,5,0,0,4,0,0
4130,40.7574,-73.9631,1,7,7,2,0,7,0
4131,40.711,-74.0077,1,11,2,0,2,3,0
4132,40.7637,-73.9797,2,18,7,2,1,7,0
4133,40.689,-73.9526,2,6,0,0,0,5,0
4134,40.7615,-73.9997,3,8,7,2,1,4,0
4135,40.745,-73.9889,2,6,7,2,1,4,0
4137,40.7397,-74.0023,2,23,2,0,2,4,0
4138,40.7116,-74.0105,3,0,2,0,5,3,0
4139,40.7163,-74.0096,2,22,2,0,5,3,0
4140,40.7643,-73.9793,1,6,7,2,4,7,0
4142,40.7489,-73.992,2,16,7,2,2,4,0
4143,40.7535,-73.973,3,16,7,2,4,7,0
4144,40.7172,-74.0017,3,20,2,0,5,3,0
4145,40.7787,-73.9451,1,19,1,2,0,2,0
4147,40.7372,-73.9886,1,3,2,2,6,1,0
4148,40.7926,-73.9675,0,7,1,2,3,6,0
4149,40.7187,-74.0088,2,20,2,0,6,3,0
4150,40.7501,-73.9769,1,18,7,2,3,7,0
4151,40.7342,-74.003,2,23,2,0,3,4,0
4152,40.7499,-73.9932,1,16,7,2,6,4,0
4154,40.7483,-73.9784,3,18,7,2,6,7,0
4155,40.8079,-73.9455,1,21,1,2,6,6,0
4156,40.7523,-73.9858,1,15,7,2,3,7,0
4157,40.773,-73.9646,2,14,1,2,3,2,0
4158,40.7592,-73.9767,3,21,7,2,0,7,0
4160,40.7433,-74.0032,4,16,2,0,4,4,0
4161,40.7485,-73.9887,3,21,7,2,3,4,0
4162,40.7408,-74.0076,3,23,2,0,3,4,0
4163,40.7517,-73.9799,1,16,7,2,3,7,0
4164,40.7284,-73.9928,2,9,2,0,1,1,0
4166,40.7428,-73.9909,3,21,7,2,4,4,0
4167,40.7063,-74.0164,1,22,2,0,3,3,0
4168,40.8314,-73.9263,1,20,1,2,1,6,0
4169,40.7613,-73.9975,3,7,7,2,4,4,0
4171,40.7737,-73.962,4,7,1,2,1,2,0
4172,40.7114,-74.0104,3,4,2,0,2,3,0
4173,40.7469,-73.988,1,19,7,2,3,4,0
4174,40.7606,-73.9911,1,16,7,2,2,7,0
4175,40.7313,-73.9578,3,6,7,0,3,5,0
4176,40.7039,-73.9633,2,21,0,0,0,5,0
4178,40.7613,-73.9679,0,19,7,2,2,7,0
4179,40.709,-73.9246,1,21,0,0,1,5,0
4180,40.722,-73.9449,2,8,0,0,1,5,0
4181,40.7326,-73.9972,1,18,2,0,2,1,0
4182,40.7537,-73.9806,3,17,7,2,0,7,0
4183,40.7614,-73.9795,1,16,7,2,5,7,0
4184,40.748,-73.9849,1,20,7,2,1,4,0
4185,40.6671,-73.988,2,15,0,0,1,0,0
4186,40.7225,-73.9981,2,17,2,0,1,3,0
4187,40.6922,-73.9988,2,23,0,0,0,0,0
4188,40.7288,-73.9994,3,3,2,0,0,1,0
4189,40.7199,-74.0102,1,17,2,0,1,3,0
4190,40.8256,-73.9437,3,14,1,2,0,6,0
4191,40.7439,-73.9933,1,18,7,2,4,4,0
4192,40.7492,-74.0038,3,17,2,0,2,4,0
4193,40.7652,-73.9632,3,20,1,2,5,2,0
4194,40.7809,-73.9545,3,15,1,2,0,2,0
4195,40.7421,-74.004,1,23,2,0,5,4,0
4196,40.7506,-73.9699,1,9,7,2,3,7,0
4197,40.7571,-73.978,2,17,7,2,0,7,0
4198,40.7551,-73.9752,2,15,7,2,2,7,0
4199,40.6655,-73.9827,3,20,0,0,2,0,0
4200,40.7547,-73.9797,1,14,7,2,1,7,0
4201,40.7166,-73.9805,3,10,2,0,5,1,0
4202,40.7213,-74.0014,3,14,2,0,0,3,0
4203,40.716,-73.9973,2,16,2,0,6,3,0
4204,40.7636,-73.9736,1,11,7,2,0,7,0
4205,40.7395,-74.027,3,22,2,0,5,3,0
4206,40.7275,-74.0013,2,22,2,0,3,3,0
4207,40.7716,-73.9831,1,21,7,2,4,7,0
4208,40.7535,-73.9812,1,15,7,2,3,7,0
4209,40.6886,-73.968,1,20,0,0,5,0,0
4210,40.7098,-74.0081,3,11,2,0,5,3,0
4211,40.762,-73.9602,3,21,7,2,4,2,0
4212,40.7305,-74.0098,2,6,2,0,3,3,0
4213,40.76,-73.9805,3,15,7,2,4,7,0
4214,40.7463,-73.984,3,17,7,2,4,4,0
4215,40.75,-73.9774,1,9,7,2,6,7,0
4217,40.6889,-73.973,3,9,0,0,3,0,0
4218,40.7455,-74.0082,3,20,2,0,3,4,0
4219,40.7635,-73.9833,2,20,7,2,1,7,0
4220,40.7794,-73.9595,1,10,1,2,3,2,0
4221,40.7757,-73.9508,2,13,1,2,5,2,0
4222,40.7618,-73.9653,2,13,7,2,6,7,0
4224,40.7568,-73.9745,2,18,7,2,3,7,0
4225,40.7648,-73.9695,2,15,7,2,0,7,0
4226,40.7752,-73.9477,3,18,1,2,4,2,0
4227,40.7915,-73.9781,3,6,1,2,4,6,0
4228,40.753,-73.9813,1,17,7,2,4,7,0
4229,40.7655,-73.9759,3,7,7,2,2,7,0
4230,40.7616,-73.9865,3,20,7,2,1,7,0
4231,40.7498,-73.9853,2,22,7,2,5,4,0
4232,40.7642,-73.9731,1,17,7,2,1,7,0
4233,40.6855,-73.957,1,16,0,0,6,0,0
4234,40.7631,-73.9703,2,19,7,2,2,7,0
4235,40.7452,-74.0077,1,14,2,0,6,4,0
4236,40.7392,-73.986,3,18,7,2,1,1,0
4237,40.75,-73.9762,2,9,7,2,3,7,0
4238,40.777,-73.9778,3,13,7,2,6,7,0
4239,40.7559,-73.9739,2,5,7,2,5,7,0
4240,40.7715,-73.9507,3,7,1,2,1,2,0
4241,40.7396,-73.9826,1,14,7,2,5,1,0
4242,40.7586,-73.9813,2,17,7,2,2,7,0
4243,40.7077,-73.922,1,3,0,0,2,5,0
4244,40.7578,-73.989,0,10,7,2,1,7,0
4245,40.7592,-73.9088,2,19,6,2,5,2,0
4247,40.7381,-74.0085,1,7,2,0,3,4,0
4248,40.6719,-73.9548,2,7,0,0,3,0,0
4249,40.7475,-73.9863,1,9,7,2,2,4,0
4250,40.7736,-73.9496,1,9,1,2,5,2,0
4251,40.7743,-73.9544,1,19,1,2,6,2,0
4252,40.7534,-73.9865,1,15,7,2,1,7,0
4253,40.7224,-73.9862,1,23,2,0,5,1,0
4254,40.7646,-73.9665,3,17,7,2,2,7,0
4255,40.687,-73.9442,3,21,0,0,3,5,0
4256,40.7466,-73.9819,2,18,7,2,1,7,0
4257,40.7006,-73.9943,1,14,2,0,3,3,0
4258,40.7066,-74.0093,2,18,2,0,3,3,0
4259,40.7765,-73.9808,1,5,7,2,0,7,0
4260,40.7145,-74.0089,2,18,2,0,2,3,0
4261,40.7713,-73.9594,2,20,1,2,2,2,0
4262,40.7273,-74.0067,1,18,2,0,2,3,0
4263,40.7562,-74.0017,1,16,7,2,0,4,0
4264,40.759,-73.99,1,12,7,2,2,7,0
4265,40.7639,-73.9977,3,23,7,2,3,4,0
4266,40.7403,-74.0037,1,16,2,0,5,4,0
4267,40.7253,-73.9921,1,19,2,0,5,1,0
4268,40.7555,-73.9816,1,17,7,2,4,7,0
4269,40.7814,-73.9457,2,7,1,2,2,2,0
4271,40.7538,-73.9885,2,16,7,2,2,4,0
4272,40.7646,-73.9736,1,12,7,2,4,7,0
4273,40.7674,-73.961,1,16,1,2,5,2,0
4274,40.754,-73.9892,1,11,7,2,4,4,0
4275,40.7256,-73.9921,1,19,2,0,4,1,0
4276,40.6822,-73.9797,3,0,0,0,5,0,0
4277,40.6721,-73.9739,1,8,0,0,0,0,0
4278,40.7668,-73.961,3,17,1,2,3,2,0
4279,40.7623,-73.9819,3,8,7,2,3,7,0
4280,40.703,-73.9867,3,11,0,0,3,0,0
4281,40.6936,-73.9647,2,21,0,0,5,0,0
4282,40.6799,-73.9624,3,6,0,0,3,0,0
4284,40.7274,-73.994,1,1,2,0,4,1,0
4285,40.7624,-73.9845,1,21,7,2,3,7,0
4286,40.7585,-73.9772,1,21,7,2,1,7,0
4287,40.7172,-73.9627,1,1,0,0,3,5,0
4289,40.7535,-73.9924,2,17,7,2,2,4,0
4290,40.7562,-73.9752,1,18,7,2,4,7,0
4291,40.6803,-73.9759,2,0,0,0,2,0,0
4292,40.7518,-73.98,1,11,7,2,1,7,0
4294,40.7316,-73.989,2,0,2,0,5,1,0
4296,40.7302,-73.982,3,16,2,0,5,1,0
4297,40.7687,-73.9814,2,21,7,2,3,7,0
4298,40.7531,-73.9811,1,17,7,2,3,7,0
4299,40.761,-73.9989,3,8,7,2,2,4,0
4300,40.7409,-74.0076,1,0,2,0,6,4,0
4301,40.7507,-73.9778,1,12,7,2,0,7,0
4302,40.732,-73.9955,2,23,2,0,3,1,0
4303,40.7204,-73.9893,3,13,2,0,4,1,0
4304,40.7189,-74.0066,1,21,2,0,6,3,0
4305,40.7086,-73.9399,3,19,0,0,6,5,0
4309,40.7505,-74.0049,3,15,2,0,4,4,0
4310,40.7279,-74.002,1,9,2,0,4,3,0
4311,40.7452,-73.9905,1,0,7,2,5,4,0
4312,40.7387,-73.9979,1,9,2,0,0,4,0
4313,40.7492,-73.9747,1,19,7,2,4,7,0
4315,40.697,-73.983,1,10,0,0,1,0,0
4316,40.761,-73.9991,3,11,7,2,2,4,0
4317,40.7031,-73.9861,3,9,0,0,0,0,0
4318,40.674,-73.9418,2,22,0,0,0,5,0
4319,40.7698,-73.9842,3,7,7,2,0,7,0
4320,40.7297,-74.0319,1,15,2,0,3,3,0
4321,40.7353,-74.005,1,13,2,0,1,4,0
4322,40.7804,-73.946,2,15,1,2,1,2,0
4323,40.7257,-73.9947,3,9,2,0,0,1,0
4324,40.7627,-73.976,2,16,7,2,1,7,0
4325,40.7641,-73.9744,0,20,7,2,3,7,0
4327,40.7495,-73.9924,1,23,7,2,5,4,0
4328,40.7442,-73.9836,1,18,7,2,5,4,0
4331,40.7263,-74.0089,2,9,2,0,1,3,0
4332,40.7634,-73.981,3,6,7,2,2,7,0
4333,40.758,-73.9895,1,13,7,2,2,7,0
4334,40.7223,-73.9983,2,16,2,0,1,3,0
4335,40.7654,-73.9719,3,16,7,2,5,7,0
4336,40.6442,-73.9798,3,0,0,0,2,0,0
4337,40.7504,-73.9947,1,17,7,2,4,4,0
4338,40.6926,-73.9548,1,16,0,0,5,5,0
4339,40.7248,-73.9983,4,4,2,0,3,1,0
4340,40.7192,-74.0051,3,11,2,0,6,3,0
4341,40.7043,-74.0103,1,8,2,0,3,3,0
4342,40.7497,-73.9796,3,10,7,2,0,7,0
4344,40.765,-73.9953,1,10,7,2,6,7,0
4345,40.7234,-74.0062,1,13,2,0,4,3,0
4348,40.7568,-73.9908,2,22,7,2,6,4,0
4349,40.7605,-73.9739,1,21,7,2,3,7,0
4350,40.7843,-73.9739,1,5,1,2,2,6,0
4351,40.7819,-73.954,1,11,1,2,1,2,0
4352,40.7303,-73.9822,1,8,2,0,3,1,0
4353,40.7444,-74.0067,1,2,2,0,6,4,0
4354,40.7212,-73.9586,1,12,0,0,0,5,0
4355,40.7081,-73.9582,2,11,0,0,4,5,0
4356,40.767,-73.9876,1,2,7,2,4,7,0
4357,40.7132,-74.0071,3,4,2,0,1,3,0
4358,40.7561,-73.9927,3,8,7,2,4,4,0
4359,40.764,-73.9588,3,7,1,2,0,2,0
4360,40.7443,-73.9846,3,17,7,2,2,4,0
4361,40.7712,-73.9894,2,13,7,2,5,7,0
4362,40.7639,-73.9712,3,20,7,2,3,7,0
4363,40.7407,-73.9943,2,2,2,2,6,4,0
4364,40.7636,-73.9826,2,12,7,2,5,7,0
4365,40.7656,-73.9824,2,16,7,2,0,7,0
4366,40.7166,-74.0164,1,13,2,0,6,3,0
4367,40.7197,-73.9875,1,1,2,0,6,1,0
4368,40.7551,-73.973,1,12,7,2,5,7,0
4369,40.751,-73.9806,2,21,7,2,2,7,0
4370,40.6779,-73.9701,1,6,0,0,2,0,0
4371,40.7326,-73.9911,3,12,2,0,0,1,0
4372,40.7277,-73.9914,2,21,2,0,3,1,0
4373,40.7101,-73.9626,1,1,0,0,6,5,0
4374,40.7239,-73.9981,2,11,2,0,6,3,0
4375,40.7583,-73.992,1,18,7,2,3,4,0
4378,40.7516,-73.9709,3,15,7,2,4,7,0
4379,40.7421,-73.9949,1,7,2,2,1,4,0
4380,40.7973,-73.9699,1,20,1,2,2,6,0
4381,40.7069,-74.0123,2,12,2,0,3,3,0
4382,40.754,-73.9847,1,16,7,2,5,7,0
4383,40.7106,-73.9654,4,7,0,0,4,5,0
4384,40.7329,-74.0031,1,22,2,0,4,3,0
4385,40.7186,-74.0043,2,20,2,0,3,3,0
4386,40.7274,-74.0016,2,9,2,0,4,3,0
4387,40.7491,-73.9883,3,0,7,2,6,4,0
4389,40.6637,-73.991,1,23,0,0,1,0,0
4390,40.7515,-73.9721,1,11,7,2,6,7,0
4391,40.7591,-73.9766,3,17,7,2,2,7,0
4393,40.7533,-73.969,2,22,7,2,1,7,0
4394,40.7502,-73.9848,2,19,7,2,3,7,0
4395,40.7383,-74.003,2,9,2,0,2,4,0
4397,40.7421,-74.0046,3,2,2,0,6,4,0
4398,40.7563,-73.9673,2,1,7,2,5,7,0
4399,40.721,-73.9851,3,17,2,0,3,1,0
4401,40.7482,-73.9875,2,14,7,2,2,4,0
4402,40.7339,-74.0052,1,19,2,0,2,4,0
4403,40.7378,-73.9901,3,18,2,2,3,1,0
4404,40.6758,-73.9689,1,7,0,0,3,0,0
4405,40.7482,-74.0074,0,23,2,0,5,4,0
4406,40.7585,-73.9791,3,19,7,2,3,7,0
4407,40.781,-73.9472,2,21,1,2,1,2,0
4408,40.7514,-73.9825,3,19,7,2,2,7,0
4410,40.7502,-73.9839,0,17,7,2,4,7,0
4411,40.7633,-73.9707,1,15,7,2,1,7,0
4414,40.7565,-73.9858,2,21,7,2,2,7,0
4416,40.7839,-73.9718,2,16,1,2,3,6,0
4417,40.7963,-73.9675,3,9,1,2,6,6,0
4418,40.7262,-74.0037,3,21,2,0,3,3,0
4420,40.7581,-73.984,1,18,7,2,4,7,0
4421,40.7284,-73.9818,3,19,2,0,5,1,0
4422,40.7169,-73.9979,1,6,2,0,5,3,0
4423,40.678,-73.92,2,18,0,0,3,5,0
4424,40.7469,-73.9854,3,20,7,2,4,4,0
4425,40.7542,-73.972,3,16,7,2,4,7,0
4426,40.7532,-73.9811,2,12,7,2,1,7,0
4427,40.7341,-73.9891,1,21,2,0,6,1,0
4428,40.7534,-73.9984,3,11,7,2,0,4,0
4429,40.7527,-73.9894,3,18,7,2,0,4,0
4430,40.7809,-73.9568,0,7,1,2,3,2,0
4431,40.7188,-73.9749,3,20,2,0,2,1,0
4432,40.7356,-73.9832,1,9,2,0,2,1,0
4433,40.7747,-73.9605,2,16,1,2,4,2,0
4434,40.7423,-73.9836,1,14,7,2,3,4,0
4435,40.7543,-73.9951,2,20,7,2,3,4,0
4436,40.7847,-73.956,3,21,1,2,2,2,0
4437,40.7589,-73.998,2,21,7,2,0,4,0
4438,40.7471,-73.9934,1,11,7,2,5,4,0
4439,40.7552,-73.981,2,20,7,2,1,7,0
4441,40.7485,-73.9887,1,6,7,2,0,4,0
4442,40.7147,-74.0138,2,16,2,0,4,3,0
4444,40.7825,-73.9469,1,16,1,2,0,2,0
4445,40.6915,-73.9373,1,1,0,0,5,5,0
4446,40.7639,-73.9664,1,7,7,2,4,7,0
4447,40.7475,-73.9843,3,11,7,2,2,4,0
4448,40.7806,-73.9823,2,15,7,2,1,7,0
4449,40.724,-73.9969,3,16,2,0,1,1,0
4450,40.6612,-73.928,1,22,0,0,0,5,0
4451,40.7912,-73.9771,2,16,1,2,6,6,0
4452,40.7665,-73.9826,4,15,7,2,1,7,0
4453,40.7496,-74.0063,3,12,2,0,3,4,0
4454,40.7644,-73.9795,3,13,7,2,1,7,0
4455,40.7584,-73.9889,3,19,7,2,1,7,0
4456,40.7605,-73.9645,1,12,7,2,4,7,0
4457,40.7197,-73.958,1,0,0,0,6,5,0
4458,40.7642,-73.9749,3,17,7,2,2,7,0
4459,40.7435,-73.986,1,10,7,2,6,4,0
4460,40.779,-73.9521,3,16,1,2,5,2,0
4461,40.7595,-73.9698,3,10,7,2,4,7,0
4462,40.7247,-73.9982,3,13,2,0,1,1,0
4463,40.7341,-73.9926,1,7,2,0,3,1,0
4464,40.7738,-73.9814,2,8,7,2,1,7,0
4465,40.7862,-73.9716,2,11,1,2,2,6,0
4466,40.7588,-73.974,1,17,7,2,3,7,0
4467,40.7615,-73.9705,1,17,7,2,2,7,0
4468,40.7672,-73.9684,3,20,7,2,5,7,0
4469,40.7705,-73.9562,1,5,1,2,0,2,0
4470,40.7253,-73.9817,3,6,2,0,0,1,0
4471,40.7219,-73.9598,3,20,0,0,6,5,0
4472,40.7775,-73.959,1,19,1,2,3,2,0
4474,40.7218,-73.983,3,6,2,0,2,1,0
4476,40.7448,-73.995,1,18,7,2,4,4,0
4477,40.7582,-73.9731,3,13,7,2,1,7,0
4478,40.7682,-73.9824,1,20,7,2,1,7,0
4479,40.7343,-74.0063,2,5,2,0,1,4,0
4480,40.7837,-73.9722,3,10,1,2,6,6,0
4481,40.78,-73.9746,0,16,1,2,0,7,0
4482,40.7199,-74.0072,3,0,2,0,6,3,0
4484,40.7639,-73.9721,4,21,7,2,1,7,0
4485,40.7427,-73.9999,1,14,2,0,2,4,0
4486,40.7612,-73.9906,3,20,7,2,4,7,0
4487,40.7648,-73.9285,2,17,1,2,4,2,0
4488,40.7505,-73.981,3,14,7,2,6,7,0
4489,40.7154,-73.9869,2,10,2,0,6,1,0
4490,40.7428,-73.9921,3,19,7,2,4,4,0
4491,40.7327,-73.9878,2,2,2,0,6,1,0
4492,40.7168,-73.9656,3,5,0,0,3,5,0
